Type,Block,Street Name,Postal,Latitude,Longitude
HDB,184,BT BATOK WEST AVE 8,650184,1.346237747,103.7438242
HDB,184,EDGEFIELD PLAINS,820184,1.398515832,103.9101406
HDB,184,JELEBU RD,670184,1.379710958,103.7624401
HDB,184,PASIR RIS ST 11,510184,1.365232514,103.9602833
HDB,184,STIRLING RD,140184,1.295609547,103.8044729
HDB,184,TOA PAYOH CTRL,310184,1.332590009,103.8496777
HDB,184,YUNG SHENG RD,610184,1.333321401,103.7222886
HDB,184A,RIVERVALE CRES,541184,1.392125752,103.907508
HDB,184B,RIVERVALE CRES,542184,1.392483575,103.9072254
HDB,184C,RIVERVALE CRES,543184,1.3926658,103.9077167
HDB,185,BEDOK NTH RD,460185,1.326237253,103.9408276
HDB,185,BISHAN ST 13,570185,1.349762019,103.8524727
HDB,185,BOON LAY AVE,640185,1.346405382,103.7107771
HDB,185,BT BATOK WEST AVE 6,650185,1.347081585,103.744924
HDB,185,EDGEFIELD PLAINS,820185,1.398068147,103.9101669
HDB,185,JELEBU RD,670185,1.379355256,103.7622965
HDB,185,PASIR RIS ST 11,510185,1.365613501,103.9600441
HDB,185,TOA PAYOH CTRL,310185,1.332727959,103.8499942
HDB,185A,RIVERVALE CRES,541185,1.393322372,103.9071162
HDB,185B,RIVERVALE CRES,542185,1.392888073,103.9069208
HDB,185C,RIVERVALE CRES,543185,1.393173695,103.9064944
HDB,185D,RIVERVALE CRES,544185,1.393866998,103.9063512
HDB,186,BISHAN ST 13,570186,1.349345586,103.8525788
HDB,186,BOON LAY AVE,640186,1.34561977,103.711613
HDB,186,BT BATOK WEST AVE 6,650186,1.346580767,103.7440854
HDB,186,PASIR RIS ST 11,510186,1.365130641,103.9594331
HDB,186,PUNGGOL CTRL,820186,1.398563328,103.9111
HDB,186,TOA PAYOH CTRL,310186,1.332653953,103.8502116
HDB,186A,RIVERVALE DR,541186,1.393009778,103.9056495
HDB,186B,RIVERVALE DR,542186,1.392800098,103.9056101
HDB,186C,RIVERVALE DR,543186,1.392863455,103.9050704
HDB,186D,RIVERVALE DR,544186,1.393429316,103.9054421
HDB,187,BISHAN ST 13,570187,1.349550949,103.851544
HDB,187,BOON LAY AVE,641187,1.345651758,103.7099972
HDB,187,BT BATOK WEST AVE 6,650187,1.346513441,103.7446144
HDB,187,PASIR RIS ST 11,510187,1.364785622,103.9592925
HDB,187,PUNGGOL CTRL,820187,1.398752034,103.9108807
HDB,187A,RIVERVALE DR,541187,1.393803927,103.9058103
HDB,187B,RIVERVALE DR,542187,1.394297911,103.9058476
HDB,188,BISHAN ST 13,570188,1.349922085,103.8517541
HDB,188,BOON LAY DR,640188,1.343810091,103.7109905
HDB,188,BT BATOK WEST AVE 6,651188,1.346432573,103.745354
HDB,188,PASIR RIS ST 12,510188,1.365298121,103.9591602
HDB,188,PUNGGOL CTRL,820188,1.398938692,103.9105385
HDB,188A,RIVERVALE DR,541188,1.394282609,103.905325
HDB,188B,RIVERVALE DR,542188,1.394540687,103.905459
HDB,188C,RIVERVALE DR,543188,1.395221627,103.9048086
HDB,188D,RIVERVALE DR,544188,1.394952997,103.9040086
HDB,189,BISHAN ST 13,570189,1.350222546,103.8518335
HDB,189,BT BATOK WEST AVE 6,650189,1.345795732,103.7463401
HDB,189,PASIR RIS ST 12,510189,1.365589371,103.959037
HDB,189A,RIVERVALE DR,541189,1.395561208,103.9040217
HDB,189B,RIVERVALE DR,542189,1.395795687,103.9036303
HDB,189C,RIVERVALE DR,543189,1.395401884,103.9033976
HDB,190,BISHAN ST 13,570190,1.350554927,103.8520445
HDB,190,BT BATOK WEST AVE 6,650190,1.34538562,103.7460455
HDB,190,PASIR RIS ST 12,510190,1.365524793,103.9586573
HDB,190,PUNGGOL CTRL,820190,1.39924142,103.9100543
HDB,190A,RIVERVALE DR,541190,1.39508286,103.9027744
HDB,190B,RIVERVALE DR,542190,1.39415593,103.9023759
HDB,191,BISHAN ST 13,570191,1.350541612,103.8513711
HDB,191,BOON LAY DR,640191,1.343765689,103.712164
HDB,191,BT BATOK WEST AVE 6,650191,1.345517164,103.7453484
HDB,191,LOR 4 TOA PAYOH,310191,1.331893276,103.8510254
HDB,191,PASIR RIS ST 12,510191,1.36606697,103.958731
HDB,191,PUNGGOL CTRL,820191,1.399512505,103.9097527
HDB,191A,RIVERVALE DR,541191,1.393740083,103.9034848
HDB,191B,RIVERVALE DR,542191,1.394631282,103.903903
HDB,192,BISHAN ST 13,570192,1.348974317,103.8513065
HDB,192,BT BATOK WEST AVE 6,650192,1.345592352,103.7447894
HDB,192,PASIR RIS ST 12,510192,1.366247334,103.9590569
HDB,192,PUNGGOL CTRL,820192,1.399770926,103.9095143
HDB,192A,RIVERVALE DR,541192,1.394325494,103.903468
HDB,192B,RIVERVALE DR,542192,1.394219766,103.9030537
HDB,192C,RIVERVALE DR,543192,1.394636749,103.9029486
HDB,193,BISHAN ST 13,570193,1.348665645,103.8509772
HDB,193,BT BATOK WEST AVE 6,650193,1.346008943,103.7444236
HDB,193,EDGEFIELD PLAINS,820193,1.399967929,103.909013
HDB,193,LOR 4 TOA PAYOH,310193,1.331590056,103.8512951
HDB,193,PASIR RIS ST 12,510193,1.366051076,103.9593897
HDB,193,RIVERVALE DR,540193,1.393279532,103.9019417
HDB,194,BISHAN ST 13,570194,1.348299123,103.8514194
HDB,194,KIM KEAT AVE,310194,1.330939337,103.8581819
HDB,194,PASIR RIS ST 12,510194,1.365989033,103.9596753
HDB,194,RIVERVALE DR,540194,1.392609562,103.9015926
HDB,195,BISHAN ST 13,570195,1.348362498,103.8508971
HDB,195,KIM KEAT AVE,310195,1.330293034,103.8591658
HDB,195,PASIR RIS ST 12,510195,1.366396509,103.960047
HDB,195,RIVERVALE DR,541195,1.393282704,103.9025762
HDB,195A,PUNGGOL RD,821195,1.401386916,103.9060812
HDB,195B,PUNGGOL RD,822195,1.401372012,103.9064857
HDB,195C,PUNGGOL RD,823195,1.401092071,103.9068312
HDB,195D,PUNGGOL RD,824195,1.401367945,103.907096
HDB,195E,PUNGGOL RD,825195,1.401717992,103.9071773
HDB,196,BISHAN ST 13,570196,1.348041727,103.8507269
HDB,196,PASIR RIS ST 12,510196,1.366138634,103.9603366
HDB,196,RIVERVALE DR,540196,1.392836795,103.9031463
HDB,196A,BOON LAY DR,641196,1.342902399,103.7139395
HDB,196A,PUNGGOL FIELD,821196,1.399203942,103.9067408
HDB,196B,BOON LAY DR,642196,1.34278861,103.7143014
HDB,196B,PUNGGOL FIELD,822196,1.399007111,103.9069906
HDB,196C,PUNGGOL FIELD,823196,1.399279585,103.9074976
HDB,196D,PUNGGOL FIELD,824196,1.399660814,103.9072345
HDB,197,BISHAN ST 13,570197,1.34909908,103.8506737
HDB,197,PASIR RIS ST 12,510197,1.366402997,103.9607387
HDB,197,RIVERVALE DR,540197,1.392607205,103.9035635
HDB,197A,BOON LAY DR,641197,1.344106102,103.7137192
HDB,197A,PUNGGOL FIELD,821197,1.399774254,103.9068498
HDB,197B,BOON LAY DR,642197,1.343781549,103.7135314
HDB,197B,PUNGGOL FIELD,822197,1.400131511,103.9066476
HDB,197C,BOON LAY DR,643197,1.343403195,103.7136861
HDB,197D,BOON LAY DR,644197,1.343607885,103.7138694
HDB,198,BOON LAY DR,642198,1.344434645,103.7139759
HDB,198,PASIR RIS ST 12,510198,1.366972563,103.9600092
HDB,199,BOON LAY DR,640199,1.343706324,103.7144849
HDB,199,PASIR RIS ST 12,511199,1.366498786,103.9595951
HDB,199,TOA PAYOH NTH,310199,1.342033518,103.8506489
HDB,199A,PUNGGOL FIELD,821199,1.399772996,103.9060012
HDB,199B,PUNGGOL FIELD,822199,1.39996998,103.9057512
HDB,199C,PUNGGOL FIELD,823199,1.400647082,103.9060066
HDB,199D,PUNGGOL FIELD,824199,1.400455442,103.9062079
HDB,200,BOON LAY DR,640200,1.343003962,103.7147006
HDB,200,TOA PAYOH NTH,310200,1.341672927,103.8510078
HDB,200A,SENGKANG EAST RD,541200,1.387007032,103.8919648
HDB,200B,SENGKANG EAST RD,542200,1.387065378,103.8927356
HDB,200D,SENGKANG EAST RD,544200,1.387261512,103.8930077
HDB,201,ANG MO KIO AVE 3,560201,1.368849627,103.8445648
HDB,201,BEDOK NTH ST 1,461201,1.326058372,103.9273688
HDB,201,BISHAN ST 23,570201,1.355066869,103.8469461
HDB,201,BOON LAY DR,640201,1.343266151,103.7154119
HDB,201,BT BATOK ST 21,650201,1.345862539,103.7479058
HDB,201,CHOA CHU KANG AVE 1,680201,1.382138093,103.7495422
HDB,201,CLEMENTI AVE 6,120201,1.32014419,103.7632535
HDB,201,HOUGANG ST 21,530201,1.357795405,103.8836531
HDB,201,JURONG EAST ST 21,600201,1.33640567,103.7430754
HDB,201,MARSILING DR,730201,1.442700229,103.7754365
HDB,201,PETIR RD,670201,1.37184316,103.7752224
HDB,201,SERANGOON CTRL,550201,1.350977799,103.8735955
HDB,201,TOA PAYOH NTH,310201,1.341138036,103.8501266
HDB,201,YISHUN ST 21,760201,1.430637251,103.8381317
HDB,201A,COMPASSVALE DR,541201,1.389001211,103.8927633
HDB,201A,PUNGGOL FIELD,821201,1.400085464,103.9035356
HDB,201A,TAMPINES ST 21,521201,1.353264124,103.9526074
HDB,201B,COMPASSVALE DR,542201,1.388313116,103.8939236
HDB,201B,PUNGGOL FIELD,822201,1.399978043,103.9038532
HDB,201B,TAMPINES ST 21,522201,1.353453158,103.9530099
HDB,201C,COMPASSVALE DR,543201,1.387725134,103.8935077
HDB,201C,PUNGGOL FIELD,823201,1.399331482,103.903712
HDB,201D,COMPASSVALE DR,544201,1.387287928,103.8935985
HDB,201D,PUNGGOL FIELD,824201,1.399684321,103.9033781
HDB,201D,TAMPINES ST 21,524201,1.352262314,103.9535865
HDB,201E,TAMPINES ST 23,527201,1.352921625,103.9538583
HDB,202,ANG MO KIO AVE 3,560202,1.36844644,103.8445163
HDB,202,BEDOK NTH ST 1,460202,1.325656284,103.927991
HDB,202,BOON LAY DR,640202,1.343784707,103.7150939
HDB,202,BT BATOK ST 21,650202,1.346597858,103.7484484
HDB,202,CHOA CHU KANG AVE 1,680202,1.381836977,103.7494648
HDB,202,CLEMENTI AVE 6,120202,1.320692364,103.7627147
HDB,202,COMPASSVALE DR,540202,1.38860813,103.89326
HDB,202,JURONG EAST ST 21,600202,1.336761278,103.7429663
HDB,202,MARSILING DR,730202,1.443151211,103.7751648
HDB,202,PETIR RD,670202,1.372191714,103.774848
HDB,202,SERANGOON CTRL,550202,1.35160098,103.8737478
HDB,202,TAMPINES ST 21,520202,1.352905289,103.9525392
HDB,202,TOA PAYOH NTH,310202,1.341529116,103.8495891
HDB,202,YISHUN ST 21,760202,1.430665697,103.8373333
HDB,202A,COMPASSVALE DR,541202,1.388359852,103.8931432
HDB,202A,PUNGGOL FIELD,821202,1.399664223,103.9044956
HDB,202B,PUNGGOL FIELD,822202,1.399234781,103.9042775
HDB,202B,SENGKANG EAST RD,542202,1.3881275,103.8927429
HDB,202C,SENGKANG EAST RD,543202,1.387532282,103.8929671
HDB,203,BEDOK NTH ST 1,460203,1.325744613,103.9291946
HDB,203,BISHAN ST 23,570203,1.354536742,103.847452
HDB,203,BOON LAY DR,640203,1.34413571,103.7156575
HDB,203,BT BATOK ST 21,650203,1.347332586,103.7489904
HDB,203,CHOA CHU KANG AVE 1,681203,1.381219272,103.7489457
HDB,203,CLEMENTI AVE 6,120203,1.320771283,103.7623169
HDB,203,JURONG EAST ST 21,600203,1.336833891,103.7425445
HDB,203,MARSILING DR,730203,1.443782458,103.7744166
HDB,203,PASIR RIS ST 21,510203,1.366945708,103.9620725
HDB,203,PETIR RD,670203,1.373091688,103.7755659
HDB,203,SERANGOON CTRL,550203,1.352078409,103.8732889
HDB,203,TAMPINES ST 21,521203,1.352543493,103.9523288
HDB,203,TOA PAYOH NTH,310203,1.342065202,103.8491654
HDB,203,YISHUN ST 21,760203,1.430683177,103.8365766
HDB,203A,COMPASSVALE RD,541203,1.386469231,103.8954078
HDB,203A,PUNGGOL FIELD,821203,1.398524282,103.9038627
HDB,203B,COMPASSVALE RD,542203,1.386899098,103.8947717
HDB,203B,PUNGGOL FIELD,822203,1.398048415,103.9034765
HDB,203C,COMPASSVALE RD,543203,1.386812007,103.8952834
HDB,203D,COMPASSVALE RD,544203,1.387214452,103.8955253
HDB,203E,COMPASSVALE RD,545203,1.387950188,103.8957793
HDB,204,ANG MO KIO AVE 3,560204,1.367367559,103.8439209
HDB,204,BEDOK NTH ST 1,460204,1.326359095,103.9299959
HDB,204,BISHAN ST 23,570204,1.35487655,103.8475941
HDB,204,BOON LAY DR,640204,1.344390406,103.7150977
HDB,204,BT BATOK ST 21,650204,1.347558656,103.7498872
HDB,204,CHOA CHU KANG AVE 1,680204,1.380791257,103.7492267
HDB,204,CLEMENTI AVE 6,120204,1.320985887,103.7632317
HDB,204,JURONG EAST ST 21,600204,1.337191474,103.7419419
HDB,204,MARSILING DR,730204,1.444215877,103.7740272
HDB,204,PASIR RIS ST 21,511204,1.366802132,103.9625576
HDB,204,PETIR RD,670204,1.373175165,103.7748106
HDB,204,SERANGOON CTRL,550204,1.352438279,103.8732981
HDB,204,TAMPINES ST 21,520204,1.352179847,103.9516954
HDB,204,TOA PAYOH NTH,310204,1.34148414,103.8490677
HDB,204,YISHUN ST 21,760204,1.430712741,103.835796
HDB,204A,COMPASSVALE DR,541204,1.387856247,103.894681
HDB,204A,PUNGGOL FIELD,821204,1.398778276,103.9029109
HDB,204B,COMPASSVALE DR,542204,1.387135742,103.8944486
HDB,204B,PUNGGOL FIELD,822204,1.398682245,103.9032111
HDB,204C,COMPASSVALE DR,543204,1.387566196,103.8948211
HDB,204C,PUNGGOL FIELD,823204,1.398033215,103.9030726
HDB,204D,COMPASSVALE DR,544204,1.38765176,103.895336
HDB,204D,PUNGGOL FIELD,824204,1.398311222,103.9025511
HDB,205,ANG MO KIO AVE 1,560205,1.366940844,103.8435824
HDB,205,BEDOK NTH ST 1,460205,1.325926754,103.9308081
HDB,205,BISHAN ST 23,570205,1.355313272,103.8476983
HDB,205,BOON LAY DR,640205,1.344854156,103.7157162
HDB,205,BT BATOK ST 21,650205,1.347121729,103.7500573
HDB,205,CHOA CHU KANG CTRL,680205,1.380926802,103.7485596
HDB,205,CLEMENTI AVE 6,120205,1.321059963,103.7624347
HDB,205,JURONG EAST ST 21,600205,1.337564401,103.7428811
HDB,205,MARSILING DR,730205,1.444946146,103.7734841
HDB,205,PASIR RIS ST 21,510205,1.366937094,103.9629394
HDB,205,PETIR RD,670205,1.373430254,103.7739241
HDB,205,SERANGOON CTRL,550205,1.352784682,103.8734467
HDB,205,TAMPINES ST 21,520205,1.351717551,103.951966
HDB,205,TOA PAYOH NTH,310205,1.34227486,103.8480503
HDB,205,YISHUN ST 21,760205,1.431069706,103.8363086
HDB,205A,COMPASSVALE LANE,541205,1.386039984,103.8969667
HDB,205A,PUNGGOL FIELD,821205,1.39852262,103.9021117
HDB,205B,COMPASSVALE LANE,542205,1.385560198,103.8967445
HDB,205C,COMPASSVALE LANE,543205,1.386090759,103.8965039
HDB,206,BISHAN ST 23,570206,1.355681274,103.8478083
HDB,206,BOON LAY DR,640206,1.344952407,103.7150399
HDB,206,BT BATOK ST 21,650206,1.346671926,103.7493835
HDB,206,CHOA CHU KANG CTRL,680206,1.380667067,103.7483399
HDB,206,CLEMENTI AVE 6,120206,1.321501158,103.7622287
HDB,206,JURONG EAST ST 21,600206,1.337803821,103.7419978
HDB,206,MARSILING DR,730206,1.445407296,103.7733698
HDB,206,PASIR RIS ST 21,510206,1.366281645,103.9626985
HDB,206,PETIR RD,670206,1.373733827,103.7741138
HDB,206,SERANGOON CTRL,550206,1.353475064,103.8733923
HDB,206,TAMPINES ST 21,520206,1.350860056,103.9523524
HDB,206,TOA PAYOH NTH,310206,1.342314815,103.8465089
HDB,206,YISHUN ST 21,760206,1.431241629,103.8367827
HDB,206A,COMPASSVALE LANE,541206,1.386480682,103.8967399
HDB,206B,COMPASSVALE LANE,542206,1.387438071,103.8969321
HDB,206C,COMPASSVALE LANE,543206,1.386818298,103.8975474
HDB,206D,COMPASSVALE LANE,544206,1.386967719,103.8972601
HDB,207,ANG MO KIO AVE 1,560207,1.365820895,103.8428478
HDB,207,BISHAN ST 23,571207,1.355176526,103.8483025
HDB,207,BOON LAY PL,640207,1.346586103,103.7135684
HDB,207,BT BATOK ST 21,650207,1.346248662,103.7493822
HDB,207,CHOA CHU KANG CTRL,680207,1.381128209,103.7477047
HDB,207,JURONG EAST ST 21,600207,1.337890377,103.7424281
HDB,207,PASIR RIS ST 21,510207,1.366303329,103.9622878
HDB,207,PETIR RD,670207,1.373707036,103.7748513
HDB,207,SERANGOON CTRL,550207,1.353839543,103.8733193
HDB,207,TAMPINES ST 21,520207,1.351362712,103.9522262
HDB,207,TOA PAYOH NTH,310207,1.34240197,103.8452265
HDB,207,YISHUN ST 21,760207,1.431226655,103.8371553
HDB,207A,COMPASSVALE LANE,542207,1.385307096,103.8978702
HDB,207A,PUNGGOL PL,821207,1.400286679,103.9010124
HDB,207B,COMPASSVALE LANE,543207,1.384962863,103.898228
HDB,207B,PUNGGOL PL,822207,1.400325589,103.9007353
HDB,207C,COMPASSVALE LANE,544207,1.38464244,103.8979522
HDB,207C,PUNGGOL PL,823207,1.400653675,103.9003487
HDB,207D,COMPASSVALE LANE,547207,1.384309487,103.8976295
HDB,207D,PUNGGOL PL,824207,1.400946529,103.9007084
HDB,208,ANG MO KIO AVE 1,560208,1.365444952,103.842715
HDB,208,BISHAN ST 23,570208,1.354927172,103.8485451
HDB,208,BOON LAY PL,641208,1.346574753,103.7144271
HDB,208,BT BATOK ST 21,650208,1.345903105,103.7488118
HDB,208,CHOA CHU KANG CTRL,680208,1.381460756,103.7481827
HDB,208,JURONG EAST ST 21,600208,1.3384364,103.7426669
HDB,208,NEW UPP CHANGI RD,461208,1.325191304,103.9308668
HDB,208,PASIR RIS ST 21,510208,1.366249489,103.9619185
HDB,208,PETIR RD,670208,1.37398084,103.775028
HDB,208,SERANGOON CTRL,550208,1.354111011,103.8737176
HDB,208,TAMPINES ST 21,520208,1.351200056,103.9530567
HDB,208,TOA PAYOH NTH,310208,1.341893618,103.8452078
HDB,208,YISHUN ST 21,760208,1.431020129,103.8376196
HDB,208A,COMPASSVALE LANE,541208,1.384463641,103.8984914
HDB,208A,PUNGGOL PL,821208,1.401463246,103.9007611
HDB,208B,COMPASSVALE LANE,542208,1.384547358,103.89881
HDB,208B,PUNGGOL PL,822208,1.401361543,103.9011272
HDB,208C,PUNGGOL PL,823208,1.400941197,103.9011446
HDB,209,ANG MO KIO AVE 3,560209,1.368970796,103.8432845
HDB,209,BISHAN ST 23,570209,1.355548847,103.8485412
HDB,209,BOON LAY PL,641209,1.346056473,103.7153893
HDB,209,BT BATOK ST 21,650209,1.34548843,103.748738
HDB,209,JURONG EAST ST 21,600209,1.337825465,103.7400934
HDB,209,PASIR RIS ST 21,510209,1.366585857,103.96155
HDB,209,PETIR RD,670209,1.374161767,103.7758404
HDB,209,SERANGOON CTRL,550209,1.354448911,103.8742621
HDB,209,TAMPINES ST 21,520209,1.351917436,103.9528322
HDB,209,TOA PAYOH NTH,310209,1.341853483,103.8448147
HDB,209,YISHUN ST 21,760209,1.431387636,103.837696
HDB,209A,COMPASSVALE LANE,541209,1.383597655,103.8985027
HDB,209A,PUNGGOL PL,821209,1.399730681,103.9007321
HDB,209B,COMPASSVALE LANE,542209,1.383812737,103.8988076
HDB,209B,PUNGGOL PL,822209,1.399730514,103.9009354
HDB,209C,COMPASSVALE LANE,543209,1.383993735,103.8991735
HDB,209C,PUNGGOL PL,823209,1.39930949,103.9007923
HDB,210,ANG MO KIO AVE 3,560210,1.368560059,103.8432351
HDB,210,BISHAN ST 23,570210,1.355819739,103.8488146
HDB,210,BOON LAY PL,641210,1.348235674,103.713244
HDB,210,BT BATOK ST 21,651210,1.345428475,103.7508358
HDB,210,CHOA CHU KANG CTRL,680210,1.382525506,103.7479371
HDB,210,HOUGANG ST 21,530210,1.359386697,103.8866349
HDB,210,JURONG EAST ST 21,600210,1.338894938,103.7385551
HDB,210,NEW UPP CHANGI RD,460210,1.324597474,103.9318706
HDB,210,PASIR RIS ST 21,510210,1.367031279,103.9616275
HDB,210,PETIR RD,670210,1.374190776,103.7762562
HDB,210,SERANGOON CTRL,550210,1.354929782,103.8736399
HDB,210,TAMPINES ST 23,520210,1.354023656,103.9539886
HDB,210,YISHUN ST 21,760210,1.431325792,103.838868
HDB,210A,COMPASSVALE LANE,541210,1.384800806,103.9001055
HDB,210A,PUNGGOL PL,821210,1.400068281,103.9003993
HDB,210B,COMPASSVALE LANE,542210,1.384522622,103.8997617
HDB,210B,PUNGGOL PL,822210,1.400186245,103.900097
HDB,210C,COMPASSVALE LANE,543210,1.384241559,103.8995422
HDB,210C,PUNGGOL PL,823210,1.399654404,103.8999156
HDB,211,ANG MO KIO AVE 3,560211,1.369196966,103.8416666
HDB,211,BISHAN ST 23,570211,1.356152907,103.848977
HDB,211,BOON LAY PL,640211,1.348241225,103.7140979
HDB,211,BT BATOK ST 21,651211,1.346802134,103.7503002
HDB,211,CHOA CHU KANG CTRL,680211,1.381921057,103.7479012
HDB,211,HOUGANG ST 21,530211,1.359622892,103.8877173
HDB,211,JURONG EAST ST 21,600211,1.338669111,103.7402925
HDB,211,NEW UPP CHANGI RD,461211,1.325545272,103.9314999
HDB,211,PASIR RIS ST 21,510211,1.367194311,103.9611526
HDB,211,PETIR RD,670211,1.374664155,103.7761452
HDB,211,SERANGOON AVE 4,550211,1.356316888,103.8731755
HDB,211,TAMPINES ST 23,520211,1.354022603,103.9548427
HDB,211,YISHUN ST 21,760211,1.431747562,103.8382921
HDB,211A,COMPASSVALE LANE,541211,1.384655687,103.8992574
HDB,211A,PUNGGOL WALK,821211,1.401759847,103.8999443
HDB,211B,COMPASSVALE LANE,542211,1.385087191,103.898737
HDB,211B,PUNGGOL WALK,822211,1.401169895,103.8999209
HDB,211C,COMPASSVALE LANE,543211,1.385144912,103.8992912
HDB,211C,PUNGGOL WALK,823211,1.400760493,103.8996136
HDB,211D,COMPASSVALE LANE,544211,1.385521721,103.8998663
HDB,211D,PUNGGOL WALK,824211,1.400935632,103.8991985
HDB,212,ANG MO KIO AVE 3,560212,1.368803594,103.8416181
HDB,212,BISHAN ST 23,571212,1.356643254,103.8486007
HDB,212,BOON LAY PL,641212,1.348875496,103.7133339
HDB,212,BT BATOK ST 21,650212,1.347192811,103.7522173
HDB,212,CHOA CHU KANG CTRL,680212,1.382469861,103.7473479
HDB,212,JURONG EAST ST 21,600212,1.339094014,103.740392
HDB,212,MARSILING CRES,730212,1.446214087,103.7730797
HDB,212,PASIR RIS ST 21,511212,1.368094111,103.9601726
HDB,212,PETIR RD,670212,1.374503146,103.7757604
HDB,212,SERANGOON AVE 4,551212,1.356526517,103.8731976
HDB,212,TAMPINES ST 23,520212,1.354434163,103.9544048
HDB,212,YISHUN ST 21,760212,1.431783173,103.8374384
HDB,212A,COMPASSVALE DR,541212,1.386398218,103.89996
HDB,212A,PUNGGOL WALK,821212,1.399960561,103.8989836
HDB,212B,COMPASSVALE DR,542212,1.386185145,103.9005512
HDB,212B,PUNGGOL WALK,822212,1.400404239,103.8994843
HDB,212C,COMPASSVALE DR,543212,1.385993169,103.9010207
HDB,213,ANG MO KIO AVE 3,560213,1.367769472,103.8412554
HDB,213,BEDOK NTH ST 1,460213,1.326352981,103.9326372
HDB,213,BISHAN ST 23,570213,1.357178221,103.848153
HDB,213,BOON LAY PL,640213,1.349459342,103.7128403
HDB,213,BT BATOK ST 21,650213,1.346818455,103.7524969
HDB,213,CHOA CHU KANG CTRL,680213,1.382172954,103.747212
HDB,213,JURONG EAST ST 21,600213,1.339032566,103.7397738
HDB,213,LOR 8 TOA PAYOH,310213,1.341004936,103.8544125
HDB,213,MARSILING CRES,730213,1.446408912,103.7722025
HDB,213,PASIR RIS ST 21,510213,1.368363612,103.9606601
HDB,213,PETIR RD,670213,1.374402605,103.7754674
HDB,213,SERANGOON AVE 4,550213,1.357172691,103.8730933
HDB,213,TAMPINES ST 23,520213,1.354795323,103.9539356
HDB,213,YISHUN ST 21,760213,1.431812314,103.8365336
HDB,213A,COMPASSVALE LANE,541213,1.385816244,103.9002069
HDB,213A,PUNGGOL WALK,821213,1.400309003,103.8980751
HDB,213B,COMPASSVALE LANE,542213,1.385539436,103.9007808
HDB,213B,PUNGGOL WALK,822213,1.400719621,103.8984847
HDB,213C,PUNGGOL WALK,823213,1.400598495,103.8989202
HDB,214,ANG MO KIO AVE 3,560214,1.36739222,103.8411279
HDB,214,BEDOK NTH ST 1,460214,1.325875651,103.932493
HDB,214,BISHAN ST 23,570214,1.357511897,103.8483034
HDB,214,BOON LAY PL,640214,1.349016642,103.7121786
HDB,214,BT BATOK ST 21,650214,1.347299983,103.7528944
HDB,214,CHOA CHU KANG CTRL,680214,1.382760163,103.7467177
HDB,214,JURONG EAST ST 21,600214,1.33928626,103.7389852
HDB,214,LOR 8 TOA PAYOH,310214,1.341833707,103.8543707
HDB,214,MARSILING LANE,730214,1.446970845,103.7717134
HDB,214,PASIR RIS ST 21,510214,1.367715081,103.9613002
HDB,214,PETIR RD,670214,1.374941101,103.7748564
HDB,214,SERANGOON AVE 4,550214,1.357324352,103.8736335
HDB,214,TAMPINES ST 23,520214,1.354662452,103.9535298
HDB,214,YISHUN ST 21,760214,1.431446088,103.8363209
HDB,215,ANG MO KIO AVE 1,560215,1.366558302,103.8416241
HDB,215,BISHAN ST 23,570215,1.357087288,103.8488087
HDB,215,BOON LAY PL,640215,1.348684375,103.7123598
HDB,215,BT BATOK ST 21,650215,1.34677497,103.7533359
HDB,215,CHOA CHU KANG CTRL,680215,1.383083024,103.7470766
HDB,215,JURONG EAST ST 21,601215,1.339541081,103.7383261
HDB,215,LOR 8 TOA PAYOH,310215,1.341828137,103.8551079
HDB,215,MARSILING LANE,730215,1.447607576,103.772062
HDB,215,PASIR RIS ST 21,510215,1.368162699,103.9618033
HDB,215,PETIR RD,670215,1.375106557,103.7743118
HDB,215,SERANGOON AVE 4,550215,1.357865328,103.8734248
HDB,215,TAMPINES ST 23,520215,1.354664431,103.9531659
HDB,215,YISHUN ST 21,760215,1.431627025,103.8356705
HDB,215A,COMPASSVALE DR,541215,1.389478683,103.8932788
HDB,215A,JURONG EAST ST 21,601215,1.339541081,103.7383261
HDB,215B,COMPASSVALE DR,542215,1.390009443,103.8934542
HDB,216,ANG MO KIO AVE 1,560216,1.366196788,103.841505
HDB,216,BISHAN ST 23,570216,1.356370631,103.849221
HDB,216,BT BATOK ST 21,650216,1.347105007,103.7536386
HDB,216,CHOA CHU KANG CTRL,680216,1.383198774,103.7471833
HDB,216,JURONG EAST ST 21,600216,1.339530845,103.7378094
HDB,216,LOR 8 TOA PAYOH,310216,1.34247206,103.8541787
HDB,216,MARSILING LANE,730216,1.447134151,103.7721721
HDB,216,PASIR RIS ST 21,511216,1.368328403,103.9612018
HDB,216,PETIR RD,670216,1.374637466,103.7746643
HDB,216,SERANGOON AVE 4,550216,1.35755258,103.8731405
HDB,216,TAMPINES ST 23,520216,1.354017993,103.952704
HDB,216,YISHUN ST 21,760216,1.432270645,103.8363984
HDB,216A,COMPASSVALE DR,541216,1.390787479,103.8934151
HDB,216B,COMPASSVALE DR,542216,1.390514397,103.8936707
HDB,217,BEDOK NTH ST 1,460217,1.326837217,103.9339207
HDB,217,BISHAN ST 23,570217,1.356740015,103.8493295
HDB,217,BT BATOK ST 21,650217,1.346733922,103.7547278
HDB,217,CHOA CHU KANG CTRL,680217,1.383356942,103.746606
